Year,Reporting Period,Filing Date,Filing Record Identifier,Filing Type,Correction Type,Political Consultant (PC) Name,PC Business Name,PC Business Address 1,PC Business City,PC Business State,PC Business Zip Code,PC Business County,PC Business Country,PC Business Telephone Number,Client Type,Client Name,Office Held/Sought,Client Business Address 1,Client Business City,Client Business State,Client Business Zip Code,Client Business Country,Client Business Telephone Number,Name of Person with Controlling Interest in Business,Description of Services Provided,Registration ID,Reporting Period ID
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,FRIENDS OF THE BQX,,"55 WASHINGTON STREET, SUITE 732",BROOKLYN,NEW YORK,11201,UNITED STATES,347-875-0332,"LIU, TA-TING  ",MESSAGING STRATEGY AND MEDIA RELATIONS IN SUPPORT OF THE BQX STREETCARE,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,GAY MEN'S HEALTH CRISIS,,446 WEST 33RD STREET,NEW YORK,NEW YORK,10001,UNITED STATES,212-367-1000,"LOUIE, KELSEY  ","MEDIA RELATIONS AND MESSAGING SUPPORT FOR SEVERAL NON-PROFIT PROGRAMS AND PROJECTS, AND ADVOCACY FOR PEOPLE WITH HIV/AIDS",PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,GOTHAM ORGANIZATION,,"432 PARK AVENUE SOUTH, 2ND FLOOR",NEW YORK,NEW YORK,10016,UNITED STATES,212-599-0520,"PICKET, DAVID  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,GREENLAND FOREST CITY PARTNERS,,1 METROTECH CENTER,BROOKLYN,NEW YORK,11201,UNITED STATES,718-923-8400,"SOLISH, SCOTT  ",MEDIA RELATIONS AND MESSAGING SUPPORT FOR PACIFIC PARK BROOKLYN,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,INTERSECTION,,10 HUDSON YARDS,NEW YORK,NEW YORK,10001,UNITED STATES,347-493-2228,"ABOLT, CRAIG  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,"LYFT, INC.",,"185 BERRY STREET, SUITE 500",SAN FRANCISCO,CALIFORNIA,94107,UNITED STATES,917-809-5576,"OKPAKU, JOSEPH  ",MESSAGING STRATEGY AND MEDIA RELATIONS IN SUPPORT OF RIDE-SHARING,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,MACERICH (VALLEY STREAM),,"401 WILSHIRE BOULEVARD, SUITE 700",SANTA MONICA,CALIFORNIA,90401,UNITED STATES,310-394-6000,"VOLK, KEN  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN RELATION TO GREEN ACRES MALL.,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,MCR DEVELOPMENT,,"152 WEST 57TH STREET, 46TH FLOOR",NEW YORK,NEW YORK,10019,UNITED STATES,212-277-5602,"MORSE, TYLER  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN RELATION TO TWA HOTEL DEVELOPMENT AT JFK,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,MGM RESORTS INTERNATIONAL,,111 EAST HARMON,LAS VEGAS,NEVADA,89109,UNITED STATES,702-693-7120,"MILLER, DENICE  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,MOTIVATE INTERNATIONAL INC. (CITIBIKE),,5202 3RD AVENUE,BROOKLYN,NEW YORK,11220,UNITED STATES,347-916-0215,"SIMMONS, DANI  ",MEDIA RELATIONS AND MESSAGING SUPPORT FOR CITI BIKE,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,NEW YORK PUBLIC LIBRARY,,STEPHEN A. SCHWARZMAN BUILDING FIFTH AVENUE AND 42ND STREET,NEW YORK,NEW YORK,10018,UNITED STATES,212-930-0051,"MIHALTSES, GEORGE  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,NORTHWELL HEALTH,,1979 MARCUS AVENUE,LAKE SUCCESS,NEW YORK,11042,UNITED STATES,516-470-8610,"SILVERMAN, PHILIP  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,NYSTLA,,132 NASSAU STREET,NEW YORK,NEW YORK,10038,UNITED STATES,212-349-5890,"PARK, LAWRENCE  ",MESSAGING STRATEGY AND MEDIA RELATIONS REGARDING SEVERAL LEGISLATIVE ISSUES.,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,OAC 550 OWNER LLC,,"505 PARK AVENUE, 10TH FLOOR",NEW YORK,NEW YORK,10022,UNITED STATES,646-568-6415,"FULD, RYAN  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,"ONE PENN PLAZA, LLC - VORNADO REALTY TRUST",,888 SEVENTH AVENUE,NEW YORK,NEW YORK,10019,UNITED STATES,212-894-7000,"RICKS, MARK  ",MESSAGING STRATEGY AND MEDIA RELATIONS IN SUPPORT OF RENOVATION OF PENN STATION.,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,OXFORD PROPERTIES,,450 PARK AVENUE 9TH FLOOR,NEW YORK,NEW YORK,10022,UNITED STATES,212-986-7514,"FRAZIER, ADAM  ",MEDIA RELATIONS SUPPORT RELATED TO NYC DEVELOPMENT PROJECTS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,PROFESSIONAL STAFF CONGRESS,,"61 BROADWAY, 15TH FLOOR",NEW YORK,NEW YORK,10006,UNITED STATES,212-354-1252,"BELL, DEBORAH  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN SUPPORT OF INCREASED HIGHER EDUCATION FUNDING,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,QUEENS LIBRARY,,89-11 MERRICK BOULEVARD,JAMAICA,NEW YORK,11432,UNITED STATES,718-990-8585,"CHUNG, JONATHAN  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,RA COHEN & ASSOC,,"250 PARK AVENUE, SUITE 1901",NEW YORK,NEW YORK,10177,UNITED STATES,212-835-9500,"MILLHISER, ROSS  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN RELATION TO PROPERTY MANAGEMENT,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,SENECA LAKE GUARDIAN,,P.O. BOX 333,WATKINS GLEN,NEW YORK,14891,UNITED STATES,607-769-4639,"CAMPBELL, JOSEPH  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,SL GREEN,,420 LEXINGTON AVENUE,NEW YORK,NEW YORK,10170,UNITED STATES,212-594-2700,"SCHIFFER, ROBERT  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,TF CORNERSTONE,,387 PARK AVENUE SOUTH,NEW YORK,NEW YORK,10016,UNITED STATES,212-672-1000,"BESELICA, DONICA  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,THE OSBOURNE ASSOCIATION,,809 WESTCHESTER AVENUE,BRONX,NEW YORK,10455,UNITED STATES,718-707-2600,"GAYNESS, ELIZABETH  ",MESSAGING STRATEGY AND MEDIA RELATIONS ,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,TWO TREES MANAGEMENT,,"45 MAIN STREET, SUITE 602",BROOKLYN,NEW YORK,11201,UNITED STATES,718-222-2500,"LOMBINO, DAVID  ",MEDIA RELATIONS SUPPORT OF DEVELOPMENT,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000132,PUBLIC DISCLOSURE,,"SCOTT, HALEY  ",BERLINROSEN,"15 MAIDEN LN, #1600",NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,WEST SIDE FEDERATION,,2345 BROADWAY,NEW YORK,NEW YORK,10016,UNITED STATES,212-721-6032,"KRASNOW, ARIEL  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN RELATION TO PROPOSED DEVELOPMENT ON WEST 108TH STREET.,PC-201807161000080,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"D'AMARO, LOU  ",NY STATE SENATE,926 RXR PLAZA,UNIONDALE,NEW YORK,115560926,UNITED STATES,585-260-1434,,"DIRECT MAIL, OTHER ADVERTISING AND POLITICAL CONSULTING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"GRIFFIN, JUDY  ",NY STATE ASSEMBLY,55 VANDERVEER CT,ROCKVILLE CENTRE,NEW YORK,11570-1333,UNITED STATES,516-398-5789,,"DIRECT MAIL, OTHER ADVERTISING AND POLITICAL CONSULTING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"KESTEN, ROBERT  ",NY STATE SENATE,P.O. BOX 312,SOUTH SALEM,NEW YORK,10590,UNITED STATES,845-706-3159,,"DIRECT MAIL, OTHER ADVERTISING AND POLITICAL CONSULTING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"LANDER, BRAD  ",NYC COUNCIL,256 13TH STREET,BROOKLYN,NEW YORK,11215,UNITED STATES,718-499-1090,,"POLITICAL CONSULTING SERVICES, INCLUDING PRODUCTION OF DIRECT MAIL AND/OR CAMPAIGN LITERATURE",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"MADELINE, SINGAS  ",NASSAU DISTRICT ATTORNEY,P.O. BOX 1531,MINEOLA,NEW YORK,11501-0903,UNITED STATES,574-807-1311,,POLITICAL CONSULTING(NOT DIRECT MAIL),PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"MERCANTONIO, MICHAEL  ",NY STATE SENATE,"410 JERICHO TURNPIKE, SUITE 200",JERICHO,NEW YORK,11753,UNITED STATES,631-278-0366,,"DIRECT MAIL, OTHER ADVERTISING AND POLITICAL CONSULTING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,PUBLIC OFFICIAL/CANDIDATE,"VOBIS, JACK  ",NY STATE ASSEMBLY,926 RXR PLAZA,UNIONDALE,NEW YORK,11556-0926,UNITED STATES,516-492-1659,,"DIRECT MAIL, OTHER ADVERTISING AND POLITICAL CONSULTING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,AB STABLE LLC(ANBANG WALDORF ASTORIA),,"717 FIFTHS AVENUE, UNIT 1102",NEW YORK,NEW YORK,10022,UNITED STATES,212-355-3000,"QIAN, QION  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,AIRBNB,,888 BRENNAN STREET,SAN FRANCISCO,CALIFORNIA,94103,UNITED STATES,415-800-5959,"YEDINSKY, THEO  ",COMMUNICATIONS STRATEGY AND CREATIVE SERVICES.,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,ARCHDIOCESE OF NEW YORK,,1011 FIRST AVENUE,NEW YORK,NEW YORK,10022,UNITED STATES,212-371-1011,"BROWN, DAVID  ","MEDIA RELATIONS, CREATIVE DESIGN SERVICES SUPPORT",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,BRANDWORKERS,,43-32 22ND ST. SUITE 202,LONG ISLAND CITY,NEW YORK,11101-5076,UNITED STATES,646-568-5870,"GROSS, DANIEL  ",MEDIA OUTREACH AT WORKER RALLIES WHERE CITY ELECTED OFFICIALS SPOKE,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,BREAKING GROUND,,505 8TH AVENUE 5TH FLOOR,NEW YORK,NEW YORK,10018,UNITED STATES,212-389-9377,"SCHEUER, JEFF  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,BROADWAY COMMUNITY MANAGER LLC,,"200 PARK AVE, 9TH FLOOR",NEW YORK,NEW YORK,10166,UNITED STATES,212-592-6800,"REARDON, BRIAN  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,BROOKLYN PUBLIC LIBRARY,,10 GRAND ARMY PLAZA,BROOKLYN,NEW YORK,11238,UNITED STATES,718-230-2088,"JOHNSON, LINDA  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,CITYBRIDGE,,10 HUDSON YARDS,NEW YORK,NEW YORK,10001,UNITED STATES,646-834-9657,"LEVINE, STACY  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,COALITION FOR THE HOMELESS,,"129 FULTON STREET, FOURTH FLOOR",NEW YORK,NEW YORK,10038,UNITED STATES,212-776-2000,"GIFFEN, DAVID  ",MEDIA RELATIONS AND MESSAGING SUPPORT FOR ADVOCACY CAMPAIGNS TO FIGHT HOMELESSNESS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,COMMON LIVING,,6 E 43RD ST. 18TH FLOOR,NEW YORK,NEW YORK,10017,UNITED STATES,844-612-6697,"GRAIZZARO, MOLLY  ","MEDIA RELATIONS, PUBLIC AFFAIRS GUIDANCE, MESSAGING DEVELOPMENT, PROFILE BUILDING",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,COMMUNICATIONS WORKERS OF AMERICA,,"80 PINE STREET,37TH FLOOR",NEW YORK,NEW YORK,10005,UNITED STATES,212-344-2515,"MASTER, BOB  ","MEDIA RELATIONS, CREATIVE DESIGN SERVICES SUPPORT & VIDEO PRODUCTION.",PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,CORNELL UNIVERSITY,,G46 MYRON TAYLOR HALL CORNELL UNIVERSITY,ITHACA,NEW YORK,14853,UNITED STATES,607-255-6596,"MALINA, JOEL  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,CRITERION GROUP,,35-11 36TH STREET 3RD FL,LONG ISLAND CITY,NEW YORK,11106,UNITED STATES,718-204-0814,"LAWRENCE, MATT  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,"CUBIC TRANSPORTATION SYSTEMS, INC",,"462 SEVENTH AVENUE, 14F",NEW YORK,NEW YORK,10018,UNITED STATES,212-255-1810,"ADRIGNOLA, CARL  ",MESSAGING STRATEGY AND MEDIA RELATIONS SUPPORT IN RELATION TO MTA FARE PAYMENT PROCUREMENT,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,DIEGO BEEKMAN MUTUAL HOUSING ASSOCIATION,,298 CYPRUS AVENUE,BRONX,NEW YORK,10454,UNITED STATES,718-292-2626,"PARKS, ARLINE  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
2018,JANUARY 1 - JUNE 30,2018-07-24T00:00:00,PCF-201807161000134,PUBLIC DISCLOSURE,,"MURPHY, NICK  ",BERLINROSEN,15 MAIDEN LN #1600,NEW YORK,NEW YORK,10038,NEW YORK,UNITED STATES,646-452-5637,CLIENT BUSINESS NAME,"EASTERN GENERATION, LLC",,300 ATLANTIC STREET 5TH FLOOR,STAMFORD,CONNECTICUT,06901,UNITED STATES,212-792-0800,"REESE, JOHN  ",MESSAGING STRATEGY AND MEDIA RELATIONS,PC-201807161000081,1
